fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.0,0.8306497468773039,0.0,0.16935025312269608,0.011868802663534067,0.0,0.01186880266353407
0.1875,0.686898673033845,0.17451611971998768,0.1385852072461675,0.014620269075284674,0.012165001711309943,0.010873194519548476
0.375,0.5467706873602065,0.36215063874019965,0.09107867389959388,0.015645535072647113,0.015335534163123566,0.009199662307868343
0.5625,0.39663946745697265,0.550501587509077,0.05285894503395036,0.015418134125978498,0.015576053574035562,0.006779496415390613
0.75,0.2586704938371719,0.7363324181836113,0.004997087979216819,0.013522065164348515,0.013627982095656573,0.0022532379891751844
0.0,0.8305692257983038,0.0,0.1694307742016962,0.012191019354100864,0.0,0.012191019354100864
0.1875,0.7025286259587749,0.1744173263975245,0.12305404764370065,0.014970086362284064,0.012350521222019356,0.01053867966366526
0.375,0.5618269221544385,0.361938119406327,0.07623495843923447,0.015249017252750343,0.014900737935606288,0.008226321246977641
0.5625,0.4257577050992825,0.5480870168608653,0.02615527803985224,0.01639631972585849,0.01659725147648941,0.005110045761280518
0.75,0.26099724582445927,0.7345613909370187,0.00444136323852201,0.013575346033939426,0.013702802294878772,0.002077223389058048
0.0,0.8305664842147314,0.0,0.1694335157852686,0.011738897426752408,0.0,0.01173889742675241
0.1875,0.7036003568804565,0.1763143151301058,0.12008532798943768,0.01515562405320006,0.012595176923428755,0.010764768414897409
0.375,0.5670622322878446,0.3634431725073349,0.06949459520482049,0.015196578407438698,0.015288186705521976,0.007995035741095545
0.5625,0.4244467579535191,0.5487291018968194,0.026824140149661422,0.016055969028911175,0.016003389107324722,0.005251752792143473
0.75,0.26317263669079727,0.734835559081588,0.0019918042276146726,0.01439646868409611,0.014416660803494142,0.001362310610072345
0.0,0.8304678390539415,0.0,0.16953216094605852,0.011775747722340042,0.0,0.011775747722340043
0.1875,0.7033764053305417,0.17583188227214758,0.12079171239731071,0.014192110432477032,0.011629783298490001,0.010336152459163887
0.375,0.5632794058525998,0.3622626699794074,0.07445792416799284,0.015885485161143346,0.015249051252999144,0.008316383245482213
0.5625,0.419208842154456,0.5488516853813024,0.0319394724642416,0.01521742948097757,0.01553160789820836,0.005507181014123232
