fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.0,0.8307044114172034,0.0,0.16929558858279659,0.01163820624764118,0.0,0.01163820624764118
0.1875,0.6379823448317452,0.18786014446405505,0.17415751070419977,0.015014970306217543,0.01219353880710261,0.01199980937868757
0.375,0.4426015668347631,0.37459692738264055,0.18280150578259632,0.015189728411329652,0.015229879879536074,0.011994953842657072
0.5625,0.39616286818058966,0.560824909156434,0.043012222662976295,0.015526215463166767,0.015711645817715413,0.006385304841311121
0.75,0.20671125791844375,0.748325385335969,0.04496335674558721,0.012795739929823009,0.013479349936613615,0.006676298904569578
0.0,0.831213002764154,0.0,0.168786997235846,0.011806400642211695,0.0,0.011806400642211695
0.1875,0.6415033876338562,0.18706673843659183,0.17142987392955203,0.015181876901797607,0.012322041894967037,0.012003026959793913
0.375,0.4738492611699518,0.37374319597907846,0.15240754285096975,0.01612939688374545,0.015439703141771361,0.011360303848581835
0.5625,0.402080465638267,0.5617187695182697,0.0362007648434633,0.014641255031131893,0.015022081507492839,0.005921449900348066
0.75,0.22430770591107904,0.7492664026099439,0.026425891478977045,0.012847150392925829,0.01348666927102061,0.005190726082527023
0.0,0.8311919071635134,0.0,0.16880809283648668,0.01163461374089613,0.0,0.01163461374089613
0.1875,0.6775552131835831,0.18708408228697326,0.13536070452944354,0.014269342003097808,0.011724398779182828,0.010935866088604664
0.375,0.47356296352167776,0.3735702496915055,0.15286678678681676,0.01550283457003839,0.014650143974030805,0.011265400477361485
0.5625,0.32998625435090434,0.5615344250623351,0.10847932058676056,0.014922323513392921,0.01600127232210255,0.010213258899288119
0.75,0.21899772085188493,0.7496339277754686,0.03136835137264655,0.013020997357733332,0.013911283236307415,0.005269288697535657
0.0,0.8306279405411774,0.0,0.1693720594588226,0.011982589479591918,0.0,0.011982589479591917
0.1875,0.6789348967005392,0.1862618587066094,0.13480324459285134,0.014899703853324299,0.012090549700208054,0.01066537926550068
0.375,0.477847504393984,0.37392396330912914,0.14822853229688693,0.015749899839979098,0.015355419730018255,0.011074052351359625
0.5625,0.1453037894699895,0.5615296563105225,0.2931665542194878,0.01166039113368386,0.01544667509068307,0.013877965508982062
0.75,0.23203244776687137,0.7484466124729784,0.019520939760150312,0.013261497445065005,0.013832392373017647,0.004414501494335077
0.0,0.8310054124631342,0.0,0.16899458753686566,0.011600513745675363,0.0,0.011600513745675365
0.1875,0.6278048800306392,0.18666557473696413,0.18552954523239668,0.0153918910429105,0.01226570945140964,0.012782847404423342
0.375,0.5170792995658581,0.37436168474084314,0.10855901569329879,0.015888175057824135,0.015389370328632074,0.009627919905416811
0.5625,0.35427381005722314,0.5608890432186354,0.08483714672414153,0.015115536598741567,0.01582890342088874,0.008681756759981573
0.75,0.21661216216400078,0.7496767812936044,0.033711056542394875,0.012790581973821389,0.013416947020581979,0.005740335016184194
0.0,0.8306810466988886,0.0,0.16931895330111138,0.011964547081055753,0.0,0.011964547081055753
0.1875,0.6623653191680059,0.1859348496187662,0.1516998312132279,0.014412932653165698,0.012414727929696855,0.010953045449100482
0.375,0.4719164606515403,0.3746917320690726,0.15339180727938703,0.01605415892800534,0.015399813048157691,0.011329323610516518
0.5625,0.33683642965698746,0.5613793999921691,0.10178417035084336,0.01469709403400946,0.015332670457631935,0.009567987272696202
0.75,0.09301582427413109,0.7489240496140414,0.15806012611182746,0.009031015620251775,0.013355548775779954,0.011422989569340396
0.0,0.8307993652320181,0.0,0.16920063476798186,0.011592742821890066,0.0,0.011592742821890066
0.1875,0.6582171469037181,0.1865218857997214,0.15526096729656053,0.014775666347245468,0.012121242805810954,0.011220584750368542
