fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.1875,0.401429884621527,0.17880568325262297,0.41976443212585,0.00877971214437137,0.006645429185179159,0.008643676300802997
0.1875,0.4282403125192501,0.1946100023680498,0.37714968511270014,0.008124849308212508,0.006512160818518533,0.008455329662351307
0.1875,0.4520022357985798,0.17959741094277876,0.3684003532586414,0.009085014518937479,0.006662428387745109,0.008781314091717486
fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.1875,0.40070943677297155,0.1790925262461206,0.4201980369809079,0.008562149525760268,0.006847864533603049,0.00852107629820669
0.1875,0.42800549342022987,0.19441196122083146,0.37758254535893865,0.00832462323573547,0.006363808332754947,0.008205276219802526
0.1875,0.4522696669911411,0.1796052958947348,0.3681250371141241,0.008654693254691046,0.006723090691291278,0.008259713154344168
fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.1875,0.4011406958663139,0.1793388432572205,0.41952046087646566,0.008459426088600388,0.006660022463494942,0.00852366892445945
0.1875,0.428479296899421,0.1944530433662506,0.3770676597343284,0.008059453492680472,0.0067185732635909,0.007901012229340455
0.1875,0.4522342389184764,0.17984148070248432,0.36792428037903924,0.008674619424970062,0.006650613057766599,0.008499848996514967
fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.1875,0.4011373994259166,0.17883172104508308,0.4200308795290003,0.0082986886771969,0.006584256940165212,0.008104449169687368
0.1875,0.4281659576059062,0.1942853351938283,0.3775487072002654,0.007876385105874394,0.0065426404278632255,0.00804548729004962
0.1875,0.4520355072528523,0.1794944002038505,0.36847009254329716,0.009052893577242758,0.006759520660458322,0.008595765399162505
0.5625,0.20997513286000355,0.5286238487539037,0.2614010183860928,0.007810059919806139,0.00935844094626066,0.008364916730270198
0.5625,0.35150993821451026,0.5143502350044075,0.1341398267810823,0.00917621946916067,0.009381531244852508,0.0063695830539798335
0.5625,0.2646624990377296,0.5538804683589482,0.18145703260332216,0.008327413778230484,0.009434867708307409,0.007338237692444483
0.5625,0.1772889558923476,0.5339984675286525,0.28871257657899974,0.007065025655507318,0.009146630587503831,0.008377254074875561
0.5625,0.2837066859959225,0.5221457608471203,0.19414755315695725,0.008669144680258836,0.009404519760277445,0.007546692879643302
0.5625,0.261728305990013,0.5204583320016017,0.21781336200838528,0.007736383141763613,0.008866000172887186,0.007317991543938107
0.5625,0.23220975506655214,0.538721796653785,0.22906844827966297,0.008039443063199385,0.00976864245757464,0.00796906011571377
0.5625,0.2171751373156356,0.550183748325479,0.23264111435888538,0.007807555062867389,0.009590778468861855,0.007986482108782736
0.5625,0.30639940903785395,0.5568033457432864,0.13679724521885958,0.008250452434273239,0.008887759843433292,0.006533309009964655
0.5625,0.28982386178807595,0.5511591024869872,0.15901703572493686,0.008456945514749105,0.009222712403881348,0.006777579792787612
0.5625,0.20506911421307245,0.5845160359464862,0.21041484984044145,0.007539419686473705,0.009636979367483688,0.007697818676198884
0.5625,0.28781775010332644,0.588963849813201,0.1232184000834724,0.008041643776102515,0.009030175109324233,0.005975836818651527
0.5625,0.3542628161402997,0.5594154960633754,0.08632168779632482,0.009191903856492269,0.009462488356909299,0.005433990660314581
0.5625,0.09416326944268577,0.5543578362473865,0.35147889430992757,0.005427317594008624,0.009072871953424008,0.00892067394146405
0.5625,0.26188508640019703,0.537658134612235,0.200456778987568,0.008287885949347802,0.009383731128423297,0.0076016850988508975
0.5625,0.2847374459375712,0.5397666146937782,0.17549593936865063,0.008598733855028273,0.009539568265230539,0.00737317092479492
0.5625,0.18277160741094123,0.5768479484936221,0.24038044409543666,0.0074656097988264405,0.009585773213250685,0.008004440731472202
0.5625,0.3295789813163179,0.5168619896536848,0.15355902902999718,0.008634173453954225,0.009329882206028674,0.0070239748785016235
0.5625,0.23307755957057857,0.5384788700414143,0.22844357038800717,0.008471936416602063,0.010205336247257066,0.008540001967502875
0.5625,0.21938662357356817,0.5525669731565347,0.22804640326989709,0.007410171968958999,0.008750482728668359,0.007189490373188665
