fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.5625,0.3916164335124961,0.5125575443871413,0.09582602210036256,0.009626407307835243,0.009687467079375109,0.006026219114808468
0.5625,0.11783926242346374,0.5383410200983346,0.34381971747820156,0.0067001864480225465,0.01049133498990374,0.010078362268564863
0.5625,0.11911455821613356,0.5631071338545542,0.31777830792931216,0.006324098051566939,0.009419184094892459,0.008876232833933968
0.5625,0.38703509172033757,0.5332170780448207,0.07974783023484175,0.010270948212717946,0.010575124253372205,0.005323603220560587
0.5625,0.26408028085117896,0.5710431896393104,0.16487652950951062,0.008871910915591452,0.01021068237429834,0.007638461837370964
0.5625,0.26751364132988786,0.4750604082720877,0.2574259503980244,0.008832017420812884,0.010114114938764586,0.008948687175552097
0.5625,0.38085761055921474,0.5342058368035495,0.08493655263723573,0.01006453285249042,0.010328415950879943,0.005670346826130206
0.5625,0.28131218607498193,0.5837003443621285,0.13498746956288957,0.009356203630632599,0.010371919527859947,0.007217494109460427
0.5625,0.18535671244110977,0.5380896112563105,0.27655367630257954,0.008708808903908086,0.010951093032069002,0.009968088505566807
0.5625,0.28051754106953286,0.5232030157489872,0.1962794431814799,0.009181996636334415,0.010405231129365462,0.008142219711578632
0.5625,0.3259444782874667,0.4957204075205991,0.1783351141919341,0.009160337905544307,0.010189870921579667,0.007879361830164468
0.5625,0.23537824267382973,0.5444151057084212,0.220206651617749,0.009284747567272758,0.010375799723429923,0.008924317262543351
0.5625,0.10326104171715476,0.5772253750011817,0.31951358328166357,0.006359472303508635,0.009707744717127613,0.00921491577724826
0.5625,0.15106862208228794,0.4767972781896853,0.37213409972802675,0.0077607531890902855,0.010897284278873126,0.010342539900173033
0.5625,0.364773529809553,0.5547163265140989,0.0805101436763482,0.009815960610529948,0.010263238271485911,0.005459495305530871
0.5625,0.3009690735304038,0.5387452753665225,0.16028565110307358,0.009288421103937287,0.009862530761851274,0.00732914944725704
0.5625,0.39630206180599986,0.5669158302832719,0.036782107910728355,0.009621380730257638,0.009740327931751572,0.0037428320124110316
0.5625,0.41028745264288485,0.5334216136310477,0.05629093372606761,0.010743120900784579,0.010939825589895862,0.004726967544487486
0.5625,0.3152088721399633,0.5613331362672959,0.12345799159274073,0.009298916508915678,0.010002540952398572,0.006449849225250607
0.5625,0.11254117325296852,0.486903983253218,0.40055484349381343,0.006459384061124658,0.010762436415871074,0.010333468958238909
