fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.0,0.4662616605047696,0.10038375739000555,0.4333545821052249,0.017581602856844392,0.010735823639998959,0.01742301429790979
0.1875,0.11786782542473788,0.16433109811422714,0.7178010764610349,0.012633591331755465,0.014288503095209053,0.017821114824582686
0.375,0.5501187311132139,0.3764351224085305,0.07344614647825574,0.018879742209901674,0.01833669324200241,0.01007856318256889
0.5625,0.05881519106998123,0.6111221029664855,0.33006270596353326,0.007961567388681043,0.016922142648012343,0.016132042683166547
0.75,0.17007001879909364,0.7168773640092465,0.11305261719165992,0.013141811357662748,0.01579298777943401,0.011448058257660484
0.0,0.5530824403266401,0.049905894133887053,0.3970116655394728,0.01762124962154952,0.007997932813835701,0.017452292007146437
0.1875,0.6771678397316433,0.16165606633747814,0.16117609393087856,0.017472943621594638,0.0137343555295142,0.013710102549875513
0.375,0.21136854486239873,0.35920257603258404,0.42942887910501726,0.01674418092995651,0.018880435845875586,0.01971283366597449
0.5625,0.062183828967144104,0.593808093440342,0.3440080775925138,0.00863225017219751,0.017781014148749927,0.017311219619081913
0.75,0.1992553010656706,0.7464388089161942,0.05430589001813525,0.013103115226810423,0.014687240727886517,0.007967943174793142
0.0,0.7422371393062431,0.028187018893081763,0.22957584180067506,0.015455085213523425,0.0059136409937932885,0.014874407596136504
0.1875,0.21799535668825798,0.1869220599168456,0.5950825833948964,0.01517924527195764,0.014035768647077285,0.018404193575216832
0.375,0.3931361998677537,0.4179117617887249,0.1889520383435214,0.016283628065597754,0.01663844445934442,0.01327872831949239
0.5625,0.3312987686886223,0.5702093753104095,0.09849185600096816,0.015475967355725108,0.016817310360717676,0.00997388371160795
0.75,0.16547085784494892,0.7701813584210481,0.06434778373400303,0.012411202754647292,0.013942362300682362,0.008152216430471254
0.0,0.7650643965761753,0.014128243950301498,0.2208073594735232,0.01495930247138373,0.004412294363933728,0.014738523434959752
0.1875,0.5933939449931578,0.182559654328798,0.2240464006780442,0.01673845191931623,0.01348838753371487,0.013762138636311505
0.375,0.34075721204424186,0.32105347027288944,0.3381893176828687,0.01808205100327781,0.018179406975168278,0.018979872744849594
0.5625,0.24089767544736726,0.5086135617541211,0.2504887627985117,0.016049237397111046,0.018341216261532668,0.01566610149364674
0.75,0.17528157921072893,0.7632984170496566,0.06142000373961448,0.013037037542367966,0.014544034479833276,0.008009283837579595
0.0,0.8203986444030092,0.008183247529726092,0.1714181080672646,0.01210002240540626,0.0030549601872725814,0.011972679870697169
0.1875,0.39665670761441285,0.21153387611462704,0.39180941627096005,0.019342240852751682,0.01611209029703279,0.018565021532766384
0.375,0.49386401086969967,0.4076627742030301,0.09847321492727021,0.017907724621894435,0.017646343865386563,0.010825117101295781
0.5625,0.30582201266795145,0.5435855106254425,0.15059247670660608,0.015065848855004785,0.01646853710470309,0.011393642975113895
0.75,0.043836750308896034,0.745176550138559,0.21098669955254493,0.006189408372206683,0.013411922317388993,0.012650201459620418
0.0,0.732569716779127,0.02135041410286874,0.24607986911800425,0.015011287468376782,0.004671505170441889,0.014507472986908009
0.1875,0.27101470478738066,0.20965111759937463,0.5193341776132447,0.013484621138456363,0.01241328314610257,0.015610668877379165
0.375,0.5041046741784144,0.3748148016882048,0.12108052413338077,0.018962480288918337,0.018206195065599597,0.012445132916486981
0.5625,0.25226590196924326,0.5824028018877698,0.16533129614298697,0.01444824807375155,0.015893809649993974,0.012309351279315095
0.75,0.058926510504876135,0.7373573659089241,0.20371612358619973,0.0081940265647319,0.014791996171302984,0.013015173062079647
0.0,0.7386632770695518,0.03386545115109233,0.22747127177935592,0.0139341172438146,0.005791898586998747,0.013251553435470836
0.1875,0.21767109633071668,0.1719249677869455,0.6104039358823378,0.014181277654949852,0.012558479678794261,0.016711525903963728
0.375,0.4586370596171172,0.3928306554232299,0.14853228495965287,0.016348034157235906,0.01611845607122976,0.011936684505668102
0.5625,0.08802357217466675,0.5668857525341024,0.3450906752912307,0.00952602584712886,0.016776592387037062,0.015810321911617627
0.75,0.018876201491310845,0.7872633681504183,0.19386043035827083,0.004159289318754695,0.012188050025412255,0.012002846183030031
0.0,0.8838882728158767,0.0014551180777342073,0.11465660910638914,0.009654210874879924,0.0011729256656704858,0.009651291945410034
0.1875,0.49560720940165737,0.17388770287670335,0.3305050877216393,0.018700485012606696,0.014672452991150364,0.017978938597119975
0.375,0.2250271388527862,0.37469647368216347,0.40027638746505034,0.014035608266603964,0.016026415014687566,0.016828460877703243
0.5625,0.40522872593352716,0.5638954253744282,0.030875848692044683,0.01505993575541234,0.015276887205961742,0.005536855425059065
0.75,0.15061657442405083,0.7176338415212659,0.13174958405468318,0.01099455929460735,0.013597841058775291,0.010525132414692334
0.0,0.7818552092302359,0.020115189778482565,0.19802960099128153,0.013337075792031089,0.004638188463462445,0.012880443888768285
0.1875,0.24303527174237785,0.2090204330211562,0.5479442952364659,0.013053355772213565,0.013529527864427513,0.015657385335837083
0.375,0.21379677736455818,0.37787393315297685,0.4083292894824649,0.013270858465185897,0.015656686677929573,0.015780595304805144
0.5625,0.3611815189840188,0.5151357069219589,0.12368277409402222,0.015104228998626734,0.015913263125344086,0.010511536204972317
0.75,0.2782027529654056,0.6553870167981533,0.06641023023644121,0.017976459868455138,0.018529487373120358,0.009572315575706609
0.0,0.8820930364543047,0.00992499650425772,0.10798196704143757,0.010334304095082573,0.0030799069105668566,0.010031031551634043
0.1875,0.6840377797639305,0.19071166308863183,0.12525055714743763,0.014919206847915008,0.012825006001542566,0.01046133949516837
0.375,0.4286326912071101,0.37228367642053684,0.19908363237235313,0.016477576712622358,0.016145545599234232,0.01337351333677198
0.5625,0.31877395203321923,0.5208549792090518,0.16037106875772905,0.016306572417310847,0.017926199537498175,0.01247486902182092
0.75,0.16194299573808532,0.7564990374487705,0.08155796681314421,0.012045061088409347,0.013911692862120762,0.008717731586957269
0.0,0.8558274853761951,0.020255004632582636,0.12391750999122227,0.01097471497906958,0.004444476090755986,0.010210592815135533
0.1875,0.4845627859886507,0.22158387647153124,0.29385333753981796,0.0162990232911018,0.013693421960874636,0.014798876700458851
0.375,0.4076093932108869,0.4170837392822795,0.17530686750683355,0.014330241930167806,0.014522900998516287,0.011491316222087291
0.5625,0.28709131312866487,0.5680953738888199,0.14481331298251504,0.014699433476719346,0.016245498005277016,0.011766063357489392
0.75,0.06935438914685689,0.7623306987589333,0.1683149120942097,0.007802625400905866,0.01323463718893823,0.011470336879402196
0.0,0.8554868551464572,0.011957383076088476,0.13255576177745435,0.011142290093995071,0.003582321038242435,0.010613915415937557
0.1875,0.6016453197239016,0.17738047042559119,0.22097420985050722,0.014754988535458478,0.0117574137105079,0.01213327610708713
0.375,0.37019711851506804,0.35975240091633326,0.27005048056859865,0.014348618287229402,0.015247290628197614,0.01394105194438282
0.5625,0.40328279271810097,0.5050061736734068,0.09171103360849227,0.016407316422462973,0.01685388870454355,0.009577613640675406
0.75,0.2092738359027773,0.777970051410079,0.012756112687143727,0.01171083961968175,0.011961594039745258,0.003127550022455957
0.0,0.8197074292609783,0.020154293924468866,0.16013827681455284,0.012277247342125713,0.004496372731502415,0.011764583883976634
0.1875,0.544906764575999,0.20113872601891364,0.25395450940508746,0.014504673061763543,0.01186705893370019,0.012951601744079173
0.375,0.45252136928846187,0.3543644817945293,0.1931141489170088,0.016252062643483296,0.015949431065123157,0.013131345008346718
