fixed rate,success rate,failure rate,error rate,success std,failure std,error std
0.0,0.8304960820127633,0.0,0.16950391798723666,0.011619656800719948,0.0,0.01161965680071995
0.1875,0.6997296883656753,0.17909936559168424,0.1211709460426404,0.014404013216492808,0.012242079728457514,0.010538858224519054
0.375,0.5538011304801135,0.3662926994005876,0.0799061701192989,0.015902299736965872,0.015455701668683071,0.008590168538270637
0.5625,0.4108145969988148,0.5529030885711589,0.03628231443002629,0.015742936320262663,0.016038785144650052,0.00602149138844012
0.75,0.2571046887661196,0.737874469929637,0.005020841304243362,0.0140896777234244,0.01425396223330325,0.0022299098492202948
0.0,0.830794126211033,0.0,0.16920587378896698,0.011465543285486574,0.0,0.011465543285486572
0.1875,0.6938874808613517,0.17760250951646253,0.12851000962218584,0.015234151905438156,0.012489369377077598,0.010874264513076595
0.375,0.5591979872567361,0.3660344121213305,0.07476760062193355,0.015468290354780567,0.014546742365008865,0.008164249050387496
0.5625,0.41274344906157784,0.5529397707577679,0.03431678018065426,0.015974431847982307,0.01624056566509471,0.005467968969116012
0.75,0.26050876038714915,0.7377475413652248,0.001743698247626011,0.01408833191042334,0.014183831492710882,0.0012777521831454715
0.0,0.8303637106440992,0.0,0.1696362893559007,0.011860615876736248,0.0,0.011860615876736248
0.1875,0.6842259037134049,0.1776721672708387,0.1381019290157564,0.014555239474703972,0.012137370904007587,0.010874174885168567
0.375,0.5517274169937644,0.364708897341179,0.08356368566505662,0.01618886231227003,0.015291599606268752,0.009152981031243517
0.5625,0.3976609647082555,0.5528383155939468,0.04950071969779769,0.015534798903284847,0.01585860018275094,0.006887785477742903
0.75,0.25640433448316763,0.7398469125919639,0.0037487529248685057,0.01360262082434529,0.013651683593041926,0.0019913952286176057
0.0,0.8306809096064096,0.0,0.16931909039359036,0.012074032705672914,0.0,0.012074032705672916
0.1875,0.7009487737752188,0.17743197299445235,0.12161925323032881,0.01454605519392924,0.012112003294962273,0.010100259049704944
0.375,0.5610363491436162,0.36561237749350495,0.07335127336287865,0.015459788182384523,0.014956794362980828,0.008102765621008276
0.5625,0.4062871539601785,0.5526670299623705,0.041045816077450906,0.015256001659879892,0.015404318331811193,0.0064158340264345555
0.75,0.2610280896607511,0.737533578985968,0.0014383313532807633,0.013860029042200472,0.013872195414137431,0.0011700936423786018
0.0,0.8304468351551972,0.0,0.16955316484480276,0.01177449140888975,0.0,0.01177449140888975
0.1875,0.6854807878230759,0.17777820240750555,0.13674100976941847,0.01455651897492781,0.012398816836892552,0.011128698845782506
0.375,0.5630065248567708,0.36620790668061975,0.0707855684626094,0.01516915127351753,0.015084821634955234,0.008211429558799936
0.5625,0.39724236456413287,0.5532088988857272,0.04954873655013999,0.015883304728690092,0.015785253927515154,0.00681460182771105
0.75,0.2561672644056533,0.7386956819370972,0.005137053657249434,0.013610649173084818,0.013732558085415764,0.002262202259296457
0.0,0.8306348796443827,0.0,0.16936512035561738,0.011729623229555506,0.0,0.011729623229555506
0.1875,0.7003921957442293,0.1786904906145777,0.1209173136411929,0.014741730671617437,0.012071171191996135,0.010132653899512102
0.375,0.5521557081082147,0.36577547541855865,0.08206881647322684,0.015026597351831294,0.01429850980628519,0.008721966995351303
0.5625,0.41162840363668834,0.5522811771477898,0.03609041921552189,0.015339540888879987,0.015356756370534548,0.005878733408421634
0.75,0.2580146895351487,0.7387995468142351,0.003185763650616223,0.013811829383830243,0.01382767106343649,0.0018413837405977175
